140;bunker;3009.00;10.90;1745.00;1.48;0
140;bunker;3020.00;10.60;1740.00;4.15;0
140;nuclear_reactor;3022.00;10.57;1732.00;0.09;0
142;naval_base;2922.00;9.50;1801.00;-2.16;2530
142;naval_base;2937.00;9.50;1812.00;-2.36;0
142;naval_base;2914.00;9.50;1793.00;-2.36;2530
142;naval_base;2911.07;9.60;1762.76;-1.11;2506
142;bunker;2926.00;12.35;1767.00;1.65;0
142;bunker;2928.00;13.32;1788.00;4.66;0
142;bunker;2912.00;9.70;1797.00;5.77;0
142;bunker;2928.00;11.00;1798.00;2.16;0
142;bunker;2913.00;10.00;1765.00;0.09;0
142;bunker;2919.00;13.10;1759.00;2.66;0
142;bunker;2926.00;14.15;1780.00;0.50;0
142;bunker;2916.00;12.38;1784.00;1.12;0
142;bunker;2911.00;12.48;1755.00;2.22;0
142;coastal_bunker;2901.00;9.57;1790.00;-1.57;0
142;coastal_bunker;2907.00;9.63;1760.00;-2.76;0
142;coastal_bunker;2916.00;9.88;1789.00;-2.36;0
142;coastal_bunker;2921.00;9.50;1801.00;-2.16;0
142;coastal_bunker;2943.00;9.73;1811.00;-2.36;0
142;coastal_bunker;2910.00;9.50;1766.00;-1.11;0
142;synthetic_refinery;2919.00;10.63;1791.00;3.91;0
143;naval_base;2985.00;9.50;1849.00;-1.65;2554
143;naval_base;2977.00;9.65;1844.00;-2.21;0
143;bunker;2987.00;9.93;1841.00;4.15;0
143;bunker;2980.00;10.55;1838.00;1.65;0
143;bunker;3004.00;10.60;1844.00;2.50;0
143;bunker;2998.00;10.45;1852.00;3.71;0
143;coastal_bunker;2980.00;9.53;1847.00;-2.21;0
144;air_base;3064.51;9.70;1942.55;-2.33;0
144;naval_base;3203.00;9.57;2009.00;-3.73;8326
144;naval_base;3104.54;9.50;1981.78;-2.34;5792
144;naval_base;3035.00;9.63;1912.00;-2.50;5869
144;naval_base;3263.00;9.53;2012.00;-3.14;5765
144;naval_base;3054.00;9.55;1966.00;-4.07;2578
144;naval_base;3228.00;9.50;2004.00;-1.71;8326
144;naval_base;3145.00;9.50;1993.00;-2.94;5792
144;naval_base;3065.00;9.50;1938.00;-1.95;5869
144;naval_base;3037.00;9.50;1926.00;-1.57;5869
144;naval_base;3164.00;9.82;1991.00;-2.94;0
144;naval_base;3127.00;9.50;1992.00;-2.36;5792
144;naval_base;3038.00;9.65;1912.00;-2.62;0
144;naval_base;3182.00;9.63;2003.00;-2.94;5792
144;naval_base;3174.00;9.55;1999.00;-2.58;5792
144;naval_base;3020.00;9.50;1899.00;-2.21;5869
144;naval_base;3201.00;9.60;1992.00;-2.68;0
144;naval_base;3122.00;9.57;1972.00;-2.50;0
144;naval_base;3245.00;9.57;2001.00;-4.05;5765
144;naval_base;3282.00;9.50;1997.00;-4.51;5765
144;bunker;3153.00;10.15;1985.00;5.33;0
144;bunker;3042.00;12.45;1895.00;3.17;0
144;bunker;3043.00;11.93;1908.00;1.12;0
144;bunker;3173.00;10.30;1986.00;5.84;0
144;bunker;3264.00;9.82;1999.00;2.22;0
144;bunker;3182.00;11.68;1981.00;4.29;0
144;bunker;3206.00;9.60;1998.00;5.40;0
144;bunker;3190.00;10.07;2002.00;1.18;0
144;bunker;3260.00;9.75;2012.00;3.85;0
144;bunker;3203.00;10.60;1984.00;0.23;0
144;bunker;3192.00;11.88;1990.00;0.84;0
144;bunker;3173.00;11.28;1973.00;4.96;0
144;bunker;3237.00;10.35;2002.00;0.14;0
144;bunker;3118.00;10.07;1968.00;1.34;0
144;bunker;3016.00;10.20;1891.00;5.47;0
144;bunker;3068.00;10.30;1942.00;1.85;0
144;bunker;3158.00;11.55;1982.00;6.08;0
144;bunker;3051.00;9.95;1928.00;1.86;0
144;bunker;3177.00;9.60;2008.00;5.98;0
144;bunker;3029.00;11.13;1905.00;3.92;0
144;coastal_bunker;3141.00;9.50;1995.00;-2.94;0
144;coastal_bunker;3053.00;9.50;1935.00;-2.45;0
144;coastal_bunker;3043.00;9.50;1928.00;-1.57;0
144;coastal_bunker;3114.00;9.50;1994.00;0.00;0
144;coastal_bunker;3204.00;9.63;2010.00;-3.73;0
144;coastal_bunker;3063.00;9.50;1941.00;-1.95;0
144;coastal_bunker;3078.00;9.53;1968.00;-1.11;0
144;coastal_bunker;3227.00;9.50;2005.00;-1.71;0
144;coastal_bunker;3185.00;9.50;2005.00;-2.94;0
144;coastal_bunker;3273.00;9.50;2009.00;-4.51;0
144;coastal_bunker;3222.00;9.55;2000.00;-3.14;0
144;coastal_bunker;3030.00;9.50;1910.00;-2.50;0
144;coastal_bunker;3173.00;9.50;1990.00;-2.58;0
144;coastal_bunker;3157.00;9.50;1994.00;-2.94;0
144;coastal_bunker;3197.00;9.60;1991.00;-2.68;0
144;coastal_bunker;3242.00;9.50;2003.00;-4.05;0
144;coastal_bunker;3126.00;9.55;1977.00;-2.50;0
144;coastal_bunker;3263.00;9.70;2008.00;-3.14;0
144;coastal_bunker;3040.00;9.50;1912.00;-2.62;0
144;dockyard;3190.00;9.50;2011.00;-3.73;0
144;nuclear_reactor;3176.00;10.57;1992.00;5.17;0
146;bunker;3298.00;10.25;1790.00;4.66;0
147;bunker;3278.00;10.90;1916.00;3.54;0
148;air_base;3231.73;10.60;1905.41;4.74;0
148;bunker;3240.00;10.60;1908.00;1.99;0
148;bunker;3228.00;10.63;1915.00;6.21;0
148;bunker;3234.00;10.70;1937.00;2.59;0
148;bunker;3221.00;10.40;1963.00;0.43;0
148;bunker;3266.00;11.00;1924.00;1.65;0
148;bunker;3243.00;10.00;1958.00;4.66;0
148;bunker;3221.00;10.70;1928.00;2.16;0
148;bunker;3249.00;10.68;1898.00;5.17;0
148;bunker;3210.00;10.20;1946.00;0.00;0
148;bunker;3257.00;10.80;1901.00;0.50;0
148;bunker;3247.00;10.23;1948.00;3.78;0
148;bunker;3193.00;10.53;1907.00;5.33;0
148;bunker;3222.00;10.70;1907.00;3.17;0
148;bunker;3238.00;10.23;1978.00;4.38;0
148;bunker;3257.00;9.88;1981.00;1.12;0
148;bunker;3258.00;10.68;1912.00;0.16;0
148;synthetic_refinery;3213.00;10.78;1931.00;1.17;0
148;nuclear_reactor;3254.00;10.78;1916.00;5.40;0
149;air_base;3188.54;10.40;1827.68;0.48;0
149;naval_base;3192.00;9.53;1853.00;-2.90;0
149;naval_base;3175.00;9.50;1835.00;-2.16;0
149;naval_base;3202.00;9.50;1870.00;-1.46;4
149;bunker;3218.00;10.40;1871.00;1.55;0
149;bunker;3201.00;9.82;1850.00;4.22;0
149;bunker;3206.00;10.40;1833.00;0.50;0
149;bunker;3217.00;10.40;1837.00;5.33;0
149;bunker;3212.00;10.00;1856.00;3.17;0
149;bunker;3182.00;9.90;1824.00;4.38;0
149;bunker;3203.00;9.55;1866.00;0.16;0
149;bunker;3210.00;10.40;1844.00;5.84;0
149;bunker;3178.00;9.68;1832.00;2.22;0
149;bunker;3187.00;10.10;1842.00;4.89;0
149;coastal_bunker;3190.00;9.53;1851.00;-2.90;0
149;coastal_bunker;3164.00;9.50;1826.00;-2.60;0
149;coastal_bunker;3174.00;9.50;1833.00;-2.16;0
149;coastal_bunker;3181.00;9.53;1840.00;-2.25;0
149;coastal_bunker;3202.00;9.50;1869.00;-1.46;0
149;dockyard;3189.00;9.50;1857.00;-1.41;0
150;bunker;3270.00;10.43;1819.00;2.59;0
150;bunker;3253.00;10.50;1817.00;3.71;0
150;bunker;3226.00;10.28;1841.00;5.77;0
150;bunker;3244.00;10.70;1853.00;2.16;0
150;bunker;3234.00;10.10;1825.00;2.16;0
150;bunker;3249.00;10.60;1849.00;0.00;0
150;bunker;3273.00;10.55;1837.00;4.73;0
150;bunker;3270.00;10.13;1829.00;1.11;0
150;bunker;3232.00;10.35;1845.00;1.12;0
150;bunker;3256.00;10.50;1831.00;5.24;0
150;bunker;3226.00;10.38;1818.00;5.84;0
150;bunker;3258.00;10.70;1864.00;4.89;0
150;nuclear_reactor;3263.00;10.45;1830.00;3.34;0
213;air_base;3361.36;10.00;1923.90;1.72;0
213;naval_base;3313.00;9.57;1985.00;-3.84;5765
213;naval_base;3328.00;9.50;1974.00;-4.09;5765
213;naval_base;3447.00;9.53;1920.00;-4.25;2679
213;naval_base;3379.00;9.60;1961.00;-3.93;8379
213;naval_base;3406.00;9.60;1944.00;-2.75;0
213;naval_base;3338.00;9.50;1972.00;-2.91;5765
213;naval_base;3327.00;9.60;1964.00;-3.14;0
213;bunker;3370.00;10.10;1939.00;3.86;0
213;bunker;3318.00;11.15;1935.00;5.57;0
213;bunker;3311.00;10.50;1922.00;2.30;0
213;bunker;3368.00;10.57;1925.00;0.75;0
213;bunker;3324.00;9.60;1968.00;6.08;0
213;bunker;3335.00;9.63;1966.00;2.81;0
213;bunker;3292.00;10.57;1941.00;4.53;0
213;bunker;3437.00;10.10;1918.00;5.03;0
213;bunker;3331.00;10.80;1932.00;2.98;0
213;bunker;3290.00;10.13;1942.00;0.82;0
213;bunker;3302.00;9.95;1958.00;2.02;0
213;bunker;3419.00;10.10;1914.00;5.54;0
213;bunker;3304.00;10.00;1972.00;1.93;0
213;bunker;3323.00;10.00;1949.00;3.49;0
213;coastal_bunker;3312.00;9.53;1986.00;-3.84;0
213;coastal_bunker;3407.00;9.55;1944.00;-2.75;0
213;coastal_bunker;3445.00;9.50;1928.00;-4.25;0
213;coastal_bunker;3374.00;9.55;1963.00;-3.93;0
213;coastal_bunker;3326.00;9.55;1964.00;-3.14;0
213;coastal_bunker;3352.00;9.55;1968.00;-2.91;0
214;naval_base;3430.00;9.50;1862.00;-1.48;209
214;naval_base;3389.00;9.50;1841.00;-1.57;0
214;naval_base;3433.00;9.60;1845.00;-2.36;0
214;bunker;3409.00;9.70;1833.00;4.80;0
214;bunker;3413.00;9.73;1820.00;4.36;0
214;bunker;3415.00;9.70;1848.00;5.57;0
214;bunker;3461.00;9.75;1809.00;0.14;0
214;bunker;3461.00;9.75;1874.00;1.35;0
214;bunker;3495.00;9.88;1837.00;5.47;0
214;bunker;3434.00;9.80;1870.00;6.08;0
214;bunker;3499.00;9.70;1861.00;5.48;0
214;bunker;3444.00;9.70;1823.00;1.86;0
214;bunker;3426.00;10.40;1806.00;4.52;0
214;bunker;3510.00;10.50;1819.00;2.46;0
214;bunker;3392.00;9.70;1845.00;0.31;0
214;bunker;3439.00;9.80;1820.00;4.43;0
214;bunker;3474.00;9.78;1848.00;4.53;0
214;bunker;3438.00;9.70;1842.00;2.02;0
214;bunker;3476.00;10.28;1798.00;1.93;0
214;coastal_bunker;3439.00;9.60;1845.00;-2.36;0
214;coastal_bunker;3430.00;9.50;1847.00;-3.14;0
214;coastal_bunker;3484.00;9.57;1888.00;-3.14;0
214;dockyard;3480.00;9.55;1893.00;-3.14;0
215;naval_base;3351.00;9.50;1877.00;-4.47;209
215;naval_base;3319.00;9.80;1897.00;-4.25;0
215;naval_base;3342.00;9.55;1867.00;1.35;0
215;naval_base;3349.00;9.63;1855.00;-4.47;0
215;naval_base;3327.00;9.60;1890.00;-3.41;0
215;bunker;3294.00;10.43;1896.00;0.58;0
215;bunker;3325.00;10.32;1867.00;5.91;0
215;bunker;3316.00;9.80;1881.00;5.47;0
215;bunker;3325.00;10.00;1894.00;0.75;0
215;bunker;3287.00;10.43;1885.00;0.31;0
215;bunker;3340.00;9.73;1860.00;5.03;0
215;bunker;3336.00;10.20;1875.00;1.42;0
215;coastal_bunker;3321.00;9.50;1897.00;-4.25;0
215;coastal_bunker;3343.00;9.68;1863.00;-4.47;0
215;coastal_bunker;3348.00;9.60;1872.00;1.35;0
215;coastal_bunker;3363.00;9.60;1841.00;-4.17;0
215;coastal_bunker;3348.00;9.57;1881.00;-4.47;0
215;coastal_bunker;3327.00;9.60;1890.00;-3.41;0
215;coastal_bunker;3350.00;9.68;1853.00;-4.57;0
215;dockyard;3321.00;9.73;1896.00;-4.25;0
216;bunker;3336.00;10.18;1800.00;0.08;0
252;bunker;3505.00;9.80;1681.00;2.23;0
279;naval_base;1696.00;9.50;334.00;-0.71;0
279;naval_base;1689.00;9.53;265.00;-1.95;2508
279;naval_base;1695.00;9.50;373.00;-1.48;5353
279;naval_base;1692.00;9.50;317.00;-1.37;0
279;bunker;1708.00;13.30;368.00;5.55;0
279;bunker;1698.00;10.10;343.00;4.00;0
279;coastal_bunker;1697.00;9.50;308.00;-1.37;0
279;coastal_bunker;1692.00;9.50;368.00;-1.48;0
279;coastal_bunker;1695.00;9.50;331.00;-0.71;0
279;dockyard;1694.00;9.50;335.00;-0.71;0
280;bunker;2000.00;10.05;690.00;2.98;0
280;bunker;1886.00;10.05;725.00;5.04;0
280;bunker;1917.00;10.75;632.00;1.43;0
280;bunker;1813.00;10.00;692.00;5.55;0
280;synthetic_refinery;1886.00;10.00;722.00;5.55;0
301;bunker;1933.00;10.43;487.00;2.07;0
301;synthetic_refinery;1939.00;10.70;482.00;1.12;0
302;air_base;1801.00;14.65;566.00;2.07;0
302;bunker;1750.00;12.30;612.00;2.17;0
302;bunker;1773.00;20.15;554.00;0.52;0
302;bunker;1793.00;17.10;571.00;2.68;0
302;bunker;1772.00;16.88;589.00;5.35;0
302;nuclear_reactor;1751.00;19.85;557.00;2.24;0
303;bunker;1624.00;19.65;697.00;2.68;0
303;anti_air_building;1628.00;14.70;708.00;0.68;0
303;anti_air_building;1585.00;18.27;758.00;4.81;0
303;anti_air_building;1598.00;17.83;743.00;1.19;0
303;nuclear_reactor;1564.00;10.15;767.00;3.25;0
305;air_base;1602.00;10.43;833.00;4.74;0
305;naval_base;1555.00;9.50;829.00;-0.32;2335
305;bunker;1573.00;15.43;811.00;3.19;0
305;bunker;1581.00;15.05;839.00;1.12;0
305;bunker;1591.00;11.78;846.00;5.25;0
305;bunker;1584.00;15.70;871.00;5.86;0
305;bunker;1575.00;15.57;818.00;2.24;0
305;coastal_bunker;1555.00;9.50;825.00;-0.32;0
305;nuclear_reactor;1598.00;10.73;849.00;3.36;0
306;air_base;1638.00;12.55;920.00;2.68;0
306;bunker;1641.00;12.48;921.00;5.85;0
306;bunker;1605.00;14.03;897.00;5.25;0
309;bunker;1941.00;10.18;912.00;4.90;0
309;synthetic_refinery;1928.00;10.23;914.00;3.25;0
309;nuclear_reactor;1933.00;10.25;918.00;1.19;0
310;air_base;1974.00;10.00;922.00;5.86;0
310;bunker;1983.00;9.90;926.00;4.90;0
310;nuclear_reactor;1973.00;10.00;910.00;3.36;0
313;bunker;1396.00;10.50;1099.00;3.36;0
317;naval_base;1497.87;9.40;1052.48;1.15;5709
317;synthetic_refinery;1493.00;9.82;1049.00;3.93;0
351;bunker;3402.00;10.10;1755.00;3.19;0
351;bunker;3379.00;10.13;1768.00;1.87;0
351;bunker;3382.00;10.40;1762.00;2.38;0
375;air_base;1249.00;10.23;1330.00;4.44;0
375;naval_base;1284.00;9.70;1303.00;-4.64;0
375;naval_base;1284.00;9.60;1325.00;0.88;0
375;naval_base;1279.00;9.68;1316.00;1.57;0
375;bunker;1270.00;10.40;1317.00;4.61;0
375;bunker;1257.00;10.50;1328.00;2.45;0
375;bunker;1234.00;10.30;1352.00;0.99;0
375;bunker;1240.00;10.95;1359.00;5.72;0
375;bunker;1205.00;12.50;1370.00;4.07;0
375;bunker;1279.00;9.70;1295.00;1.56;0
375;coastal_bunker;1286.00;9.53;1320.00;1.57;0
375;coastal_bunker;1285.00;9.63;1299.00;-4.64;0
375;nuclear_reactor;1263.00;10.00;1306.00;4.81;0
378;naval_base;935.00;9.50;1433.00;-0.67;0
378;naval_base;920.00;9.50;1456.00;-0.64;0
378;bunker;934.00;10.43;1447.00;2.82;0
378;coastal_bunker;932.00;9.50;1432.00;-0.67;0
378;coastal_bunker;924.00;9.50;1449.00;-0.59;0
397;bunker;3624.00;9.98;1820.00;4.24;0
397;bunker;3650.00;9.90;1814.00;0.02;0
397;bunker;3677.00;10.03;1825.00;2.68;0
397;bunker;3600.00;10.50;1798.00;5.35;0
397;bunker;3587.00;10.40;1798.00;1.13;0
397;bunker;3691.00;10.40;1818.00;3.80;0
397;synthetic_refinery;3666.00;10.03;1806.00;6.03;0
397;nuclear_reactor;3685.00;10.35;1854.00;5.42;0
403;bunker;3859.00;9.73;1711.00;0.09;0
403;bunker;3918.00;10.30;1719.00;5.42;0
466;naval_base;1723.00;9.53;1707.00;1.30;8953
466;naval_base;1710.00;9.60;1691.00;1.15;0
466;naval_base;1566.00;9.50;2008.00;0.98;9077
466;naval_base;1764.00;9.50;1741.00;0.40;8953
466;bunker;1740.00;11.53;1834.00;3.50;0
466;bunker;1784.00;9.78;1844.00;6.16;0
466;bunker;1499.00;9.68;2022.00;0.39;0
466;bunker;1647.00;10.78;1680.00;6.24;0
466;bunker;1570.00;10.20;1704.00;2.62;0
466;bunker;1605.00;10.38;1667.00;0.46;0
466;bunker;1720.00;10.38;1716.00;1.07;0
466;coastal_bunker;1522.00;9.57;2034.00;-1.73;0
466;coastal_bunker;1758.00;9.50;1923.00;-2.99;0
466;coastal_bunker;1722.00;9.57;1706.00;1.30;0
466;coastal_bunker;1741.00;9.60;1723.00;0.94;0
466;dockyard;1525.00;9.53;2027.00;-1.17;0
466;anti_air_building;1679.00;9.93;1720.00;1.65;0
466;anti_air_building;1773.00;11.20;1871.00;3.20;0
466;anti_air_building;1506.00;9.68;2021.00;5.87;0
475;naval_base;1365.00;9.50;1105.00;-0.20;2697
482;bunker;1138.00;15.75;1290.00;0.56;0
486;air_base;1638.00;10.32;882.00;2.62;0
486;bunker;1728.00;9.95;909.00;0.46;0
486;bunker;1714.00;9.80;843.00;0.56;0
486;bunker;1666.00;10.20;904.00;4.69;0
486;bunker;1687.00;9.90;940.00;4.08;0
486;bunker;1665.00;10.00;866.00;0.46;0
486;bunker;1709.00;9.90;868.00;3.13;0
486;synthetic_refinery;1707.00;9.90;863.00;1.58;0
486;nuclear_reactor;1648.00;10.00;875.00;5.80;0
487;bunker;1810.00;9.93;663.00;4.08;0
487;bunker;1767.00;9.90;679.00;0.97;0
487;bunker;1868.00;10.05;601.00;1.07;0
487;bunker;1831.00;10.88;598.00;4.24;0
487;bunker;1747.00;10.50;657.00;5.80;0
487;synthetic_refinery;1780.00;10.10;628.00;5.71;0
488;bunker;1794.00;11.20;924.00;3.13;0
488;bunker;1835.00;11.38;965.00;5.20;0
488;bunker;1784.00;11.00;887.00;1.58;0
488;nuclear_reactor;1758.00;9.80;920.00;3.20;0
489;bunker;1690.00;12.15;1004.00;5.71;0
489;nuclear_reactor;1690.00;12.65;999.00;1.65;0
490;air_base;1626.00;10.00;827.00;0.97;0
490;synthetic_refinery;1590.00;11.03;801.00;3.64;0
491;arms_factory;1616.00;10.53;757.00;6.24;0
491;arms_factory;1616.00;10.18;771.00;2.62;0
491;arms_factory;1685.00;9.80;818.00;0.46;0
491;arms_factory;1627.00;10.85;743.00;0.56;0
491;arms_factory;1603.00;14.23;763.00;4.69;0
491;arms_factory;1654.00;9.80;795.00;2.53;0
491;air_base;1678.00;9.80;803.00;1.58;0
491;bunker;1647.00;9.90;840.00;4.24;0
491;bunker;1618.00;9.90;773.00;3.64;0
491;bunker;1647.00;9.80;792.00;0.03;0
491;anti_air_building;1631.00;9.90;769.00;2.69;0
491;anti_air_building;1681.00;9.80;801.00;5.71;0
491;anti_air_building;1589.00;14.65;780.00;0.63;0
491;synthetic_refinery;1616.00;10.65;754.00;4.75;0
491;nuclear_reactor;1596.00;16.30;773.00;2.70;0
492;air_base;1693.00;20.65;632.00;5.80;0
492;bunker;1706.00;20.85;625.00;0.03;0
492;synthetic_refinery;1702.00;21.20;625.00;1.65;0
492;nuclear_reactor;1711.00;21.10;634.00;0.70;0
493;bunker;1644.00;10.35;975.00;3.20;0
493;bunker;1612.00;12.20;938.00;1.14;0
493;bunker;1633.00;14.50;972.00;5.27;0
493;bunker;1670.00;11.73;999.00;3.20;0
494;air_base;1659.00;10.00;720.00;5.71;0
494;bunker;1730.00;10.35;668.00;0.63;0
494;bunker;1694.00;11.00;670.00;0.03;0
494;bunker;1650.00;10.53;711.00;3.20;0
494;synthetic_refinery;1687.00;11.25;682.00;1.65;0
495;air_base;2009.24;10.10;909.86;4.75;0
495;naval_base;1988.29;9.50;843.20;-3.89;2569
495;bunker;1850.00;9.70;844.00;5.36;0
495;bunker;1851.00;9.70;813.00;4.76;0
495;bunker;1925.00;10.40;837.00;5.27;0
495;bunker;1848.00;9.70;799.00;1.65;0
495;bunker;2028.00;10.00;734.00;3.20;0
495;bunker;1729.00;9.80;827.00;5.87;0
495;bunker;1678.00;9.90;765.00;3.71;0
495;bunker;1973.00;10.25;728.00;4.91;0
495;bunker;1776.00;9.70;817.00;1.65;0
495;bunker;1932.00;9.73;794.00;4.32;0
495;bunker;1791.00;9.78;737.00;0.70;0
495;bunker;1992.00;10.03;870.00;3.36;0
495;bunker;1896.00;10.40;776.00;0.09;0
495;bunker;1736.00;10.00;726.00;2.76;0
495;bunker;1918.00;10.40;830.00;2.16;0
495;coastal_bunker;1985.00;9.53;844.00;-3.69;0
495;dockyard;1990.00;9.50;846.00;0.93;0
495;synthetic_refinery;1715.00;9.90;746.00;2.32;0
495;nuclear_reactor;1973.00;10.00;783.00;1.72;0
496;air_base;2103.00;11.50;570.38;2.70;0
496;bunker;2167.00;10.20;581.00;4.32;0
496;bunker;2141.00;12.43;614.00;0.70;0
496;bunker;2131.00;11.60;585.00;2.76;0
496;bunker;2126.00;11.45;554.00;4.83;0
496;synthetic_refinery;2125.00;11.63;554.00;0.77;0
497;industrial_complex;2131.00;9.75;808.00;5.71;0
497;industrial_complex;2039.00;9.80;784.00;0.63;0
497;industrial_complex;2148.00;9.80;798.00;4.75;0
497;industrial_complex;2032.00;10.35;807.00;0.03;0
497;industrial_complex;2141.00;10.07;772.00;2.70;0
497;industrial_complex;2105.00;9.70;818.00;5.36;0
497;air_base;2057.20;10.10;853.70;3.70;0
497;naval_base;2039.61;9.50;837.62;-2.64;2569
497;bunker;2154.00;10.23;763.00;3.71;0
497;bunker;2030.00;9.70;855.00;1.65;0
497;bunker;2050.00;9.80;780.00;0.70;0
497;bunker;2146.00;9.80;786.00;0.09;0
497;bunker;2101.00;10.70;724.00;2.76;0
497;bunker;2132.00;9.75;807.00;5.43;0
497;bunker;2072.00;9.93;799.00;2.16;0
497;bunker;2118.00;9.80;788.00;4.83;0
497;bunker;2097.00;9.70;822.00;1.21;0
497;coastal_bunker;2036.00;9.50;834.00;-2.54;0
497;dockyard;2029.00;9.50;842.00;-3.39;0
497;anti_air_building;2080.00;9.98;794.00;2.32;0
497;anti_air_building;2044.00;9.90;787.00;0.16;0
497;anti_air_building;2106.00;10.28;764.00;1.37;0
497;synthetic_refinery;2076.00;9.80;825.00;4.39;0
498;air_base;2219.00;9.75;778.00;1.14;0
498;naval_base;2260.00;9.68;760.00;1.41;8427
498;naval_base;2259.00;9.53;733.00;1.37;995
498;naval_base;2253.00;9.57;785.00;-3.73;2849
498;naval_base;2231.00;9.68;788.00;-3.79;2849
498;naval_base;2220.00;9.53;795.00;-3.97;2398
498;naval_base;2209.00;9.57;805.00;-3.86;2398
498;bunker;2213.00;10.13;753.00;3.36;0
498;bunker;2248.00;9.70;785.00;0.09;0
498;bunker;2177.00;10.53;786.00;5.43;0
498;bunker;2236.00;10.90;755.00;2.16;0
498;bunker;2215.00;10.93;745.00;4.83;0
498;bunker;2206.00;9.65;801.00;3.87;0
498;bunker;2185.00;10.45;760.00;0.60;0
498;bunker;2183.00;9.85;807.00;5.94;0
498;bunker;2257.00;9.70;738.00;2.32;0
498;bunker;2177.00;11.35;743.00;3.88;0
498;bunker;2240.00;10.73;737.00;4.38;0
498;bunker;2216.00;9.80;776.00;0.77;0
498;bunker;2252.00;9.98;730.00;1.37;0
498;bunker;2244.00;10.65;757.00;4.39;0
498;coastal_bunker;2259.00;9.50;732.00;1.37;0
498;coastal_bunker;2256.00;9.55;779.00;-3.73;0
498;coastal_bunker;2259.00;9.55;768.00;1.41;0
498;coastal_bunker;2232.00;9.57;788.00;-3.79;0
498;coastal_bunker;2212.00;9.57;801.00;-3.97;0
498;anti_air_building;2255.00;9.63;766.00;4.45;0
498;anti_air_building;2245.00;10.18;721.00;4.55;0
498;anti_air_building;2183.00;11.60;745.00;2.39;0
498;synthetic_refinery;2193.00;10.18;765.00;5.06;0
498;nuclear_reactor;2232.00;11.48;733.00;4.45;0
499;arms_factory;2202.00;10.23;690.00;0.03;0
499;arms_factory;2181.00;10.50;715.00;2.69;0
499;arms_factory;2189.00;10.40;729.00;5.71;0
499;arms_factory;2203.00;10.40;726.00;0.63;0
499;arms_factory;2138.00;11.60;676.00;4.75;0
499;arms_factory;2144.00;11.00;685.00;0.03;0
499;air_base;2169.61;10.50;712.36;1.65;0
499;naval_base;2202.00;9.50;668.00;0.00;8507
